dish_id,fat_g,umami_score,sodium_mg,sugar_g,spice_count,protein_g,calorie_kcal,total_g,H_chem,H_chem_scaled
thukpa_bhatuk,12.621,1.564327485380117,2827.2,14.9037,3,27.503,636.27,342.0,0.44159538251456054,4.004490183183892
abernethy_biscuit,34.78,0.418848167539267,643.0,37.434,0,13.739999999999998,844.6999999999999,191.0,-0.4029302535563516,2.244211519415871
joe_frogger,49.843,0.5,1153.8,53.935750000000006,2,12.633,1066.03,240.0,0.26231240778352916,3.630803486514572
tahu_sumedang,40.865,2.6534296028880866,1657.0,2.6745000000000005,2,19.835,496.44999999999993,277.0,0.32915118200540777,3.7701182250494027
kichel,22.65,0.7600000000000001,143.0,41.223,0,21.48,877.0,250.0,-0.49943750688944843,2.0430575796355974
tofu_skin,39.6,3.902439024390244,1960.0,9.06,0,73.0,892.0,205.0,0.30061533061427015,3.71063980519945
camachile_cookie,87.455,0.9043927648578811,1404.5,81.3325,1,22.205000000000002,1646.6499999999999,387.0,0.6456843223364541,4.429880948052691
kaasstengels,137.516,2.4654832347140045,3465.2,23.441699999999997,1,64.908,2126.02,507.0,1.2691869491915924,5.729472486756743
maruya,25.91,0.5639097744360901,414.5,40.807500000000005,0,13.620000000000001,631.55,266.0,-0.4598570483398041,2.1255567172712997
koulourakia,112.095,0.75,760.0,93.30699999999999,1,35.07,2240.0,520.0,0.7332310568673933,4.612358119017382
douhua,19.55,3.1228070175438596,597.5,19.04125,1,34.870000000000005,461.7,285.0,-0.0029843951142904017,3.077834717112183
agedashi_dfu,10.817,3.2310469314079424,1734.7,9.6212,0,19.548000000000002,246.66,277.0,-0.04640035735033108,2.9873410852709776
stinky_tofu,15.015000000000004,2.474747474747475,1661.0,1.9980000000000002,2,18.685000000000002,247.45,297.0,0.12381395565440272,3.342125606489474
sapo_tahu,36.935,2.8095238095238093,1201.0,4.36125,2,46.6,592.95,630.0,0.24979290510623403,3.6047085848294573
bnh_khoai_m,23.7,0.0,811.0,50.59,0,5.4,595.5,352.0,-0.42597540535200584,2.1961775850075385
kleicha,108.58999999999999,0.7446808510638298,519.0,64.62100000000001,0,34.75,1946.6,470.0,0.29884892508346866,3.706958015287307
doenjang_jjigae,22.270000000000003,2.453333333333333,37.5,5.8214999999999995,2,54.290000000000006,553.1,375.0,-0.1319920163092782,2.80893895675431
kue_gapit,28.955,0.1932367149758454,914.5,37.82549999999999,1,11.285,741.05,207.0,-0.2539049478027043,2.554830942764702
siomay,23.83,2.3260073260073257,880.8,7.979249999999999,2,37.435,561.3600000000001,273.0,0.04019125602024205,3.167827458883763
pidan_doufu,14.625000000000002,2.896551724137931,599.0,1.407,1,23.635,250.60000000000002,290.0,-0.19259468462002444,2.682622383948864
lengua_de_gato,87.41,1.258064516129032,621.0,57.3675,0,15.860000000000001,1324.1000000000001,310.0,0.2186715201611354,3.5398410336670807
lincoln_biscuit,64.725,0.7450331125827815,1248.5,57.205,0,18.825000000000003,1313.0,302.0,0.10543355557578875,3.303814601224517
ada,20.9,0.0,802.0,38.977500000000006,0,9.9,658.3,262.0,-0.5243319986547803,1.9911689917370259
bnh_bt_lc,13.34,3.8484848484848486,1110.0,8.753,1,29.695,290.65000000000003,165.0,0.114247669209523,3.3221862118741035
maamoul,113.32,0.5,504.0,58.66,0,24.74,1653.9,320.0,0.24504752718346454,3.594817603250935
lebkuchen,69.94000000000001,0.5934065934065934,399.5,124.39925,1,28.7,1725.8000000000002,455.0,0.5642230212728846,4.260087890198206
ladyfinger,21.755,1.1515151515151516,134.5,31.02,1,12.485000000000001,551.9499999999999,165.0,-0.33925146199397277,2.3769397793219733
marie_biscuit,10.401,0.0,6.6,16.5975,1,4.001,292.55999999999995,66.0,-0.7346028223217219,1.5528930783664503
masa_podrida,87.95,0.7743362831858407,1411.0,102.9575,0,27.2,1903.5,452.0,0.6040966590191568,4.343198112995143
dhokla,9.81,0.3546099290780142,28.2,14.7279,4,30.643000000000004,582.79,282.0,-0.17838305803480514,2.7122442473795427
agwijjim,17.57,4.140845070422536,1742.5,5.157,2,63.36,547.0,355.0,0.4643280348069645,4.0518727623408095
maple_leaf_cream_cookie,45.807,0.7772020725388601,643.2,30.074,1,7.097,801.72,193.0,-0.14875923260505575,2.773990375165293
paciencia,30.310000000000002,0.75,205.0,75.78099999999999,0,16.79,966.0000000000001,280.0,-0.20583203921522736,2.6550312347126193
oatmeal_raisin_cookie,40.997,0.6007751937984496,649.7,54.87025,1,23.032,1046.67,258.0,-0.042913756456911506,2.994608347387868
paprenjak,110.65500000000002,0.696629213483146,516.5,84.88225,1,31.959999999999997,1900.05,445.0,0.609068015057749,4.353560109826217
chocolatecoated_marshmallow_treats,50.6,0.375,193.0,43.807,0,9.829999999999998,802.0999999999999,160.0,-0.35333374702566206,2.3475875076802146
manda_pitha,23.896,0.891089108910891,197.2,23.2567,1,18.808,554.52,202.0,-0.40939352911034393,2.230739854886328
mamn_tostado,46.45,0.9615384615384617,321.0,59.504999999999995,0,16.75,1026.2,260.0,-0.14889729732646462,2.7737026013276083
peanut_butter_cookie,120.25500000000001,0.6783369803063457,1293.5,96.31099999999999,1,44.824999999999996,2038.45,457.0,0.9021273841943257,4.9643955098129595
enduri_pitha,14.676,0.0,22.7,34.55069999999999,2,15.373000000000001,578.82,227.0,-0.4132997166780973,2.2225980314312315
ginger_snap,52.355000000000004,0.6190476190476191,385.5,91.22175,1,15.93,1281.1499999999999,315.0,0.22658919121415005,3.5563441530823745
rainbow_cookie,111.855,0.7945205479452054,449.5,60.5715,1,36.135000000000005,1678.3500000000001,365.0,0.45699242643612514,4.036582859525044
tangbao,18.768,2.1491228070175437,1367.6,11.995349999999998,3,37.664,654.0600000000001,228.0,0.2701895861101656,3.6472222053157966
pinolate,82.19000000000001,0.4545454545454546,33.0,74.96050000000001,0,38.980000000000004,1447.7000000000003,330.0,0.046439509144548266,3.1808509435368855
rum_ball,55.785000000000004,0.2553191489361702,690.5,50.311,1,13.735000000000001,942.55,235.0,-0.02689640481851873,3.0279939559885825
tingmo,2.0,0.0,1185.0,30.889999999999997,0,20.0,766.7,213.0,-0.6267877658940667,1.7776163257808262
reshteh_khoshkar,50.186,0.24154589371980675,168.2,36.91295,1,7.520999999999999,750.25,207.0,-0.261129013444633,2.5397735329336526
shengjian_mantou,37.85,1.4086687306501549,2049.5,22.21075,2,38.465,1015.3500000000001,323.0,0.30556471565450244,3.720956006997215
clorot,35.55,0.0,806.0,51.07,0,6.0,668.5,302.0,-0.34540217075101376,2.3641196103068065
silvana,122.49499999999999,0.6930693069306931,640.5,116.99249999999999,1,36.845000000000006,2243.8500000000004,505.0,0.9274094517111534,5.017091937399057
rava_idli,17.92,0.6770833333333334,883.5,12.364499999999998,2,17.265,562.65,192.0,-0.2519624966108932,2.55887967171065
turnip_cake,31.255000000000003,2.5869565217391304,2816.0,4.5015,0,16.475,459.25,230.0,0.16073875105672802,3.4190894388878728
springerle,52.935,0.7079646017699115,351.5,148.962,1,38.165000000000006,1997.45,565.0,0.6268871236102934,4.390701192645611
spritzgebck,108.205,0.8791208791208791,783.0,83.05874999999999,1,27.43,1988.55,455.0,0.665424528170609,4.4710262510063306
inarizushi,5.44,1.8904109589041096,1177.5,15.51875,0,14.4,346.0,365.0,-0.38429702742132116,2.283049500173041
lotus_seed_bun,11.5,0.0,18.0,33.167500000000004,0,15.0,711.8,180.0,-0.7828555335815965,1.4523180164951677
jjinppang,2.4,0.0,803.0,42.572500000000005,0,36.5,964.4,272.0,-0.6222925945158302,1.7869857918208436
ricciarelli,54.35000000000001,0.576923076923077,26.0,87.08349999999999,0,27.590000000000003,1051.3000000000002,260.0,-0.03656261662159872,3.0078462829403296
rich_tea,33.15,0.18072289156626506,493.0,35.44725,0,10.135,764.45,166.0,-0.4980413571579058,2.045967630531498
chawanmushi,13.23,4.17910447761194,977.0,0.25875,0,30.790000000000006,247.85000000000002,201.0,-0.08264941848683216,2.9117857129118048
nocciolini_di_canzo,56.12200000000001,0.8383233532934131,164.2,35.40575,1,13.607000000000001,777.77,167.0,-0.13035680253065368,2.8123472984342666
mun_tahu,18.881,3.07,2067.2,3.2112,3,62.513000000000005,477.86999999999995,500.0,0.5103943417481597,4.147890613976951
sussex_pond_pudding,82.74,0.4444444444444444,635.0,114.2985,0,16.78,1750.6000000000001,450.0,0.4335027830381398,3.9876224534379507
uraro,27.78,0.6428571428571428,198.0,51.573249999999994,1,13.425,810.9,210.0,-0.2358788474047832,2.592403466991469
paborita,42.99,0.18633540372670807,808.0,63.106,0,20.99,1293.4,322.0,-0.18293492107736256,2.7027566166292374
piata_cookie,87.90500000000002,0.8163265306122449,1316.5,104.93674999999999,1,21.35,1671.1,392.0,0.7745041932427615,4.6983853729517415
tahini_cookie,97.02000000000001,0.6060606060606061,623.0,78.7255,0,19.259999999999998,1637.1000000000001,330.0,0.3142046290541602,3.7389645251103865
ang_ku_kueh,35.59,0.6451612903225806,31.0,47.1605,0,35.59,1013.5,310.0,-0.4161699825454299,2.2166154211352156
kue_mangkok,19.1,0.0,22.0,39.878,0,4.46,468.8,220.0,-0.6867071716502171,1.6527239045289106
wafer,26.882,0.8695652173913044,578.7,26.931500000000003,1,8.792,559.87,138.0,-0.29209372102450515,2.475232550689168
square_cookie,57.699999999999996,0.6808510638297872,377.5,44.1245,0,13.885,1047.15,235.0,-0.2147226673458038,2.6365001418276712
toru_gingerbread,47.49,0.5494505494505495,340.5,129.00425,1,27.14,1659.5,455.0,0.4273459377975176,3.9747894939038737
jam_rolypoly,66.705,0.9530386740331491,1254.5,57.637,0,20.805,1349.6,362.0,0.1583427973079249,3.4140954563688632
spotted_dick,56.205000000000005,1.1746031746031744,385.5,51.964,1,18.495,1092.25,315.0,0.08360698428882918,3.2583206030572183
shrewsbury_cake,70.98,0.96875,504.0,61.938,0,19.130000000000003,1317.0,320.0,0.06760380077778512,3.224964525652731
royal_dansk,98.7,0.6818181818181818,1519.0,81.1855,0,16.08,1716.0,352.0,0.5346535219785037,4.198454996555849
mujigaetteok,10.82,0.0,807.0,33.108000000000004,0,6.83,486.0,312.0,-0.6294201899461915,1.7721294587219367
baozi,18.375,1.1290322580645162,2057.5,32.12,1,43.795,1044.95,403.0,0.027827433657033284,3.1420570479228496
wibele,3.4749999999999996,0.72,12.5,37.851499999999994,1,8.785,382.25000000000006,125.0,-0.5127735151617988,2.015260802582306
sabl,84.23,0.8783783783783784,1007.5,54.34225,0,15.92,1394.1,296.0,0.18969112151117978,3.4794360261313177
melba_toast,5.04,0.2777777777777778,568.0,2.2057499999999997,0,2.7449999999999997,115.35,36.0,-0.8755751456708241,1.2590588093113015
hallongrotta,82.505,0.6557377049180327,620.5,57.28,1,15.905000000000001,1459.05,305.0,0.2513028848800719,3.607855896249125
hello_panda,33.502,0.43478260869565216,578.7,34.270500000000006,1,7.791999999999999,640.47,138.0,-0.27364795604031855,2.5136797986491066
viennese_whirls,100.755,0.8450704225352113,625.5,57.49,1,16.955000000000002,1631.55,355.0,0.40688934528997456,3.9321509974670383
galbijjim,40.25,3.5277777777777777,1743.0,14.120249999999999,2,55.230000000000004,717.6499999999999,360.0,0.5693682348732269,4.270812265320019
baked_potato,30.75,0.9041095890410958,520.0,7.749749999999999,0,21.035,567.65,365.0,-0.5704302342128421,1.8950845900038438
pearl_meatballs,26.498,2.0414201183431953,1378.6,5.473350000000001,3,45.354000000000006,576.26,338.0,0.2611879226193058,3.6284596769749173
bichon_au_citron,52.489999999999995,0.8076923076923077,380.0,49.7545,0,12.759999999999998,969.4,260.0,-0.18905855080259046,2.6899928895264296
almond_biscuit,73.61999999999999,0.625,323.0,45.52924999999999,1,26.325,1263.0,280.0,0.04861252090137434,3.185380239118076
steamed_clams,16.343,0.7547169811320755,899.1,0.87435,2,1.1440000000000001,166.61,53.0,-0.3231457652954024,2.4105095290758243
seri_muka,52.7,0.29296875,827.0,82.951,0,17.75,1145.3,512.0,0.03674676800404695,3.160647974326347
lorna_doone,66.0,0.6639004149377593,884.0,45.746,0,12.72,1165.2,241.0,-0.05021633713707356,2.97938728551278
boyoz,103.3,0.8,2567.0,23.174999999999997,0,25.9,1651.3,375.0,0.4058267695507632,3.929936228225606
bierock,51.36,1.537190082644628,2177.0,32.772499999999994,0,61.34,1429.8999999999999,605.0,0.1751999673481926,3.449231532156267
bethmnnchen,68.375,0.5111111111111111,140.5,46.71775,0,27.53,1060.8500000000001,225.0,-0.20341445772756242,2.660070296795395
bridie,43.382999999999996,2.1782178217821784,983.1,12.242849999999999,1,42.123999999999995,901.61,303.0,0.024122722705044237,3.1343351702607882
basler_lckerli,13.38,0.0,20.5,62.76625,0,15.53,749.35,205.0,-0.5710167576061335,1.893862075765182
apple_strudel,64.07000000000001,0.2608695652173913,547.0,76.15599999999999,0,16.88,1302.0,460.0,0.00456153642278323,3.093563004941032
bizcocho,89.105,0.9890109890109889,635.5,97.6925,1,23.855,1754.55,455.0,0.6267443935661965,4.390403694688684
bappir,1.5,0.0,1955.0,17.1675,0,15.0,546.0,155.0,-0.5677918802091972,1.9005838170985832
bredele,87.985,0.7526881720430108,636.5,103.19449999999999,1,27.314999999999998,1908.95,465.0,0.615941672770913,4.367887150353749
carac,120.5,0.8421052631578947,392.0,73.31400000000001,0,18.72,1730.8,380.0,0.42725485523000006,3.9745996468543647
bourbon_biscuit,41.602000000000004,0.5263157894736842,251.2,38.272000000000006,1,7.882000000000001,731.5200000000001,152.0,-0.24320713980410757,2.577128813148633
caycay,74.27000000000001,0.8181818181818182,387.0,72.2485,0,27.25,1377.2,330.0,0.1093161333715195,3.3119072138846146
cavallucci,43.385,0.16326530612244897,142.5,69.26975,1,16.515,1038.2500000000002,245.0,-0.10725197032596696,2.8605056271133913
custard_cream,27.707,1.1077844311377245,193.7,23.214250000000003,1,9.482000000000001,557.77,167.0,-0.3479807942716483,2.358744881854061
bread_pudding,37.505,1.36,704.5,40.5845,1,20.525,800.45,375.0,-0.020663008671653788,3.040986473647595
coca,25.25,1.625,1979.5,46.942499999999995,0,46.3,1158.1999999999998,400.0,0.07322958947225525,3.2366905827228467
biscotti,80.255,0.5806451612903225,400.5,104.67649999999999,1,37.445,1908.75,465.0,0.4978955278255454,4.121838834693205
rusk,18.189999999999998,0.5988023952095809,910.5,23.664,0,11.17,583.75,167.0,-0.5205826293155306,1.9989839526672504
birnbrot,49.52,0.11363636363636363,1355.2,56.70385,1,36.497,1636.71,440.0,0.0837040676679311,3.2585229578390513
chatti_pathiri,33.171,1.7741935483870968,1194.7,12.905699999999998,4,38.583,809.17,310.0,0.4416327795438394,4.004568131312304
afghan,113.82000000000001,0.75,740.0,44.1715,0,15.399999999999999,1549.5000000000002,320.0,0.24126833823262278,3.586940488107972
conejito,40.575,1.1475409836065573,266.5,36.603,1,19.285,894.75,305.0,-0.15149066105630427,2.7682971492654724
finskepinner,74.1,0.625,466.5,44.269999999999996,0,15.975000000000001,1201.3,240.0,-0.09703844859284652,2.8817940802056947
cream_horn,63.202,1.0138248847926268,316.7,29.454500000000003,1,9.712,954.47,217.0,-0.06280468538399407,2.9531488862449624
bakewell_pudding,86.96000000000001,0.7777777777777778,331.0,70.1195,0,34.97,1542.4,360.0,0.16073966361086825,3.419091340961077
cinnamon_roll,46.455,0.9076923076923078,327.5,49.63325,0,20.58,1131.6499999999999,325.0,-0.22314341688411005,2.6189484357430852
danish_pastry,172.75,1.153846153846154,1245.0,69.41499999999999,0,36.4,2670.0,650.0,0.9712189576494424,5.108405848166963
amaretti_di_saronno,54.35500000000001,0.5454545454545454,27.5,99.40499999999999,1,27.505000000000003,1117.45,275.0,0.210329705346814,3.5224538543943833
jacobina,72.24499999999999,0.9866666666666667,509.5,65.54549999999999,1,23.015,1444.1499999999999,375.0,0.27354929275088274,3.654224976651062
anzac_biscuit,67.85000000000001,0.4745762711864407,442.5,57.16375,0,20.645,1330.1,295.0,-0.08235645496054311,2.9123963485426994
curry_puff,64.63000000000001,1.1666666666666665,1792.7,13.904399999999999,2,31.858,1079.54,360.0,0.33373167162942874,3.7796655233318885
flies_graveyard,62.25,0.5882352941176471,468.0,41.17875,0,15.675,1199.85,255.0,-0.20217371087539399,2.662656435235396
flaugnarde,42.105000000000004,1.1968503937007875,240.5,69.65199999999999,1,29.925,1118.1499999999999,635.0,0.08396628590500119,3.259069509830194
black_and_white_cookie,82.07000000000001,0.8837209302325582,397.0,108.93399999999998,1,23.399999999999995,1651.0,430.0,0.5898369055704482,4.31347593681215
berner_haselnusslebkuchen,10.41,1.0,9.0,26.547250000000002,0,7.114999999999999,255.65,90.0,-0.6646765224726934,1.6986432704306667
gteau_basque,171.275,0.948905109489051,953.5,106.38649999999998,1,47.915,2788.75,685.0,1.2853970868896378,5.763259927075742
caramel_shortbread,93.08999999999999,0.6060606060606061,446.0,81.11149999999999,0,17.7,1514.5,330.0,0.26873487169631816,3.644190085703081
kahk,96.085,0.49382716049382713,630.5,83.1955,1,24.034999999999997,1863.05,405.0,0.48945711336961517,4.104250308912137
gujhia,94.02,0.8089887640449438,221.5,77.78875000000001,0,19.375,1585.8999999999999,445.0,0.2423424055423425,3.589179209690832
krumkake,68.35,1.193548387096774,326.0,51.757,0,18.01,1194.5,310.0,-0.01532916559295785,3.0521040167585385
kimpinn,41.533,0.5780346820809249,1088.1,27.54835,1,10.553999999999998,802.41,173.0,-0.13890474909350986,2.7945304704885467
bossche_bol,109.74000000000001,1.314285714285714,271.0,51.651500000000006,0,21.1,1413.8000000000002,350.0,0.26731942767682043,3.641239818948751
cream_cracker,47.5,1.6483516483516485,1089.0,11.542499999999999,0,22.5,830.7,182.0,-0.1922380947055394,2.6833656386132256
cowboy_cookies,79.695,0.5344827586206897,265.0,54.83174999999999,0,25.65,1307.8999999999999,290.0,-0.04504457657214853,2.9901669935378776
cornish_fairing,49.88,0.42857142857142855,382.0,81.78750000000001,1,12.809999999999999,1198.4,280.0,0.11342212957646647,3.3204655064980946
cuccidati,84.515,0.6428571428571428,477.5,58.646499999999996,0,27.415000000000003,1547.5,350.0,0.07370916977570678,3.2376901911890346
fudge_cookie,56.480000000000004,0.8333333333333333,316.0,50.03824999999999,1,11.885000000000002,933.8,210.0,-5.2271720935000156e-05,3.083946259531275
bruttiboni,144.855,0.6391752577319587,520.5,96.48949999999998,1,48.824999999999996,2267.15,485.0,0.904135708363533,4.968581540448373
cat_tongue,86.955,0.9859154929577465,625.5,91.60999999999999,1,17.205000000000002,1542.05,355.0,0.569115606018977,4.270285700864193
drabbelkoek,88.275,1.0,630.0,77.415,0,23.025000000000002,1640.0,400.0,0.3166134628105513,3.7439853539459285
garibaldi_biscuit,34.485,0.8865248226950355,638.0,26.88875,0,8.25,623.4000000000001,141.0,-0.39645821457157543,2.257701449915766
bedfordshire_clanger,76.446,1.1956521739130435,1652.2,20.107950000000002,1,45.333,1412.37,460.0,0.261168966640077,3.628420166266938
fig_roll,41.505,0.46511627906976744,316.5,56.733999999999995,1,10.515,940.6499999999999,215.0,-0.11718471251300402,2.8398024140932465
gingerbread,56.620000000000005,0.7021276595744681,401.0,108.17199999999998,1,28.249999999999996,1654.0,470.0,0.38607008067746423,3.8887565690122163
zwieback,23.97,0.9246575342465753,923.0,41.510999999999996,0,22.8,901.4,292.0,-0.30398065762568566,2.450456131853655
karakudamono,56.04500000000001,0.9565217391304348,388.5,57.542500000000004,1,22.834999999999997,1262.05,345.0,0.08319881235381829,3.257469833918117
fortune_cookie,5.302,0.0,5.2,15.4725,1,3.002,212.47,52.0,-0.7761579344111673,1.4662780911389965
linga,40.839999999999996,0.42780748663101603,1030.5,35.9775,0,13.045,852.8500000000001,187.0,-0.2933509377048569,2.4726120835255516
knish,53.806,0.47916666666666663,1447.7,19.6086,0,23.23,1102.2199999999998,480.0,-0.22508354189403423,2.614904555351365
