dish_id,name,primary_cuisine,E_composite,E_carbon,E_water,E_energy,E_land,log_E,cook_method,n_ingredients,total_grams,source,H_mean,H_bert
tokwat_baboy,Tokwa't baboy,Filipino,0.31797088073303414,1.8425,1131.3,1.0,2.2025,-1.1457954704166557,deep_fry,9.0,377.0,worldcuisines_llm,,
yong_tau_foo,Yong tau foo,Chinese,0.3161044941936812,7.16,2238.0,0.3,33.3725,-1.1516824422289829,steam,9.0,465.0,worldcuisines_llm,,
akara,Akara,Nigerian,0.28588892696111207,0.7459,896.6,1.0,1.2505,-1.2521519108652226,deep_fry,5.0,233.0,worldcuisines_llm,,
ada,Ada,Indian,0.11306835355385732,0.8746,572.9,0.3,0.681,-2.179762744440573,steam,6.0,262.0,worldcuisines_llm,,
bnh_bt_lc,Bánh bột lọc,Vietnamese,0.12382073066404149,1.3465,622.9,0.3,1.1555,-2.0889204798905205,steam,7.0,165.0,worldcuisines_llm,,
bnh_chui,Bánh chuối,Vietnamese,0.2970901431804358,2.0725,1461.7,0.8,2.49,-1.213719673837966,bake,9.0,685.0,worldcuisines_llm,,
bnh_cun,Bánh cuốn,Vietnamese,0.15825849537327571,1.7215,1095.1,0.3,2.49,-1.8435255361552967,steam,12.0,385.0,worldcuisines_llm,,
bnh_da_ln,Bánh da lợn,Vietnamese,0.11330710695287705,0.805,596.0,0.3,0.532,-2.1776533860586094,steam,4.0,250.0,worldcuisines_llm,,
bnh_khoai_m,Bánh khoai mì,Vietnamese,0.21429916177620753,0.8301,420.1,0.8,0.505,-1.5403822879605236,bake,4.0,352.0,worldcuisines_llm,,
corunda,Corunda,Mexican,0.11342298341649049,0.9741,551.5,0.3,2.16,-2.1766312325939885,steam,8.0,367.0,worldcuisines_llm,,
dhokla,Dhokla,Indian,0.12833017556080292,0.8899,823.6,0.3,1.373,-2.053148839684913,steam,8.0,282.0,worldcuisines_llm,,
jjim,Jjim,Korean,0.67331583202391,12.7875,3318.4,1.2,65.512,-0.3955407696364934,braise,8.0,360.0,worldcuisines_llm,,
agwijjim,Agwi-jjim,Korean,0.3276555210760333,1.886,538.8,1.2,0.933,-1.1157924631089697,braise,6.0,355.0,worldcuisines_llm,,
andong_jjimdak,Andong jjimdak,Korean,0.37609682465390687,2.297,1235.0,1.2,2.881,-0.9779086563654519,braise,10.0,540.0,worldcuisines_llm,,
galbijjim,Galbi-jjim,Korean,0.67331583202391,12.7875,3318.4,1.2,65.512,-0.3955407696364934,braise,8.0,360.0,worldcuisines_llm,,
gyeranjjim,Gyeran-jjim,Korean,0.10099055544787848,0.6786,425.0,0.3,0.738,-2.292728276930294,steam,6.0,139.0,worldcuisines_llm,,
enduri_pitha,Enduri pitha,Indian,0.11935147210664072,0.799,698.6,0.3,0.7365,-2.1256825919068745,steam,6.0,227.0,worldcuisines_llm,,
manda_pitha,Manda pitha,Indian,0.1267415567775015,1.294,686.1,0.3,3.22,-2.0656052519248562,steam,6.0,202.0,worldcuisines_llm,,
seon,Seon,Korean,0.27180684593290644,6.3601,1717.8,0.3,32.7915,-1.3026635901911707,steam,8.0,338.0,worldcuisines_llm,,
urap,Urap,Indonesian,0.08170247871081918,0.2946,208.3,0.3,0.157,-2.5046709383986903,steam,8.0,202.0,worldcuisines_llm,,
mantau,Mantau,Chinese,0.09569184508376637,0.5049,384.2,0.3,0.741,-2.346622197489866,steam,3.0,213.0,worldcuisines_llm,,
tingmo,Tingmo,Chinese,0.09569184508376637,0.5049,384.2,0.3,0.741,-2.346622197489866,steam,3.0,213.0,worldcuisines_llm,,
wotou,Wotou,Chinese,0.09357596596580564,0.484,354.6,0.3,0.781,-2.368981702340243,steam,3.0,260.0,worldcuisines_llm,,
bnh_bao,Bánh bao,Vietnamese,0.14340594737386306,1.289,965.8,0.3,2.296,-1.9420758776608589,steam,8.0,365.0,worldcuisines_llm,,
baozi,Baozi,Chinese,0.14276033283041248,1.1769,985.8,0.3,2.26,-1.946588048964657,steam,9.0,403.0,worldcuisines_llm,,
bakpau,Bakpau,Indonesian,0.1305453475259782,1.0534,815.7,0.3,1.9945,-2.036034621959749,steam,7.0,283.0,worldcuisines_llm,,
gaobuli,Gaobuli,Chinese,0.09569184508376637,0.5049,384.2,0.3,0.741,-2.346622197489866,steam,3.0,213.0,worldcuisines_llm,,
shengjian_mantou,Shengjian mantou,Chinese,0.18644072497623718,1.2364,956.7,0.5,2.2825,-1.6796419189621086,fry,10.0,323.0,worldcuisines_llm,,
tangbao,Tangbao,Chinese,0.1323607094956397,1.0786,839.1,0.3,2.0945,-2.0222244355952554,steam,9.0,228.0,worldcuisines_llm,,
da_bao,Da bao,Chinese,0.14255576425257663,1.2504,962.2,0.3,2.283,-1.9480220277340412,steam,8.0,308.0,worldcuisines_llm,,
dampfnudel,Dampfnudel,German,0.13792553090266435,1.436,833.9,0.3,3.167,-1.9810413706183312,steam,5.0,400.0,worldcuisines_llm,,
hoppang,Hoppang,Korean,0.08371033770743598,0.3763,219.4,0.3,0.402,-2.4803928000639077,steam,3.0,121.0,worldcuisines_llm,,
jjinppang,Jjinppang,Korean,0.1220663840996452,0.5366,816.0,0.3,1.182,-2.1031902502706927,steam,4.0,272.0,worldcuisines_llm,,
lotus_seed_bun,Lotus seed bun,Chinese,0.0935068737904997,0.494,350.7,0.3,0.692,-2.369720328913767,steam,3.0,180.0,worldcuisines_llm,,
longevity_peach,Longevity peach,Chinese,0.0935068737904997,0.494,350.7,0.3,0.692,-2.369720328913767,steam,3.0,180.0,worldcuisines_llm,,
mandarin_roll,Mandarin roll,Chinese,0.0912010820607922,0.459,321.8,0.3,0.6265,-2.3946885172705676,steam,3.0,170.0,worldcuisines_llm,,
rava_idli,Rava idli,Indian,0.10529122544736225,0.6991,491.2,0.3,1.5055,-2.251025192399147,steam,7.0,192.0,worldcuisines_llm,,
ang_ku_kueh,Ang ku kueh,Chinese,0.10467953799825203,0.671,488.7,0.3,0.774,-2.2568516147971454,steam,6.0,310.0,worldcuisines_llm,,
taro_cake,Taro cake,Chinese,0.17048408415718966,1.3591,656.5,0.5,0.918,-1.7691133346674397,fry,11.0,472.0,worldcuisines_llm,,
turnip_cake,Turnip cake,Chinese,0.17159252020719173,1.4775,642.5,0.5,0.818,-1.7626326814144617,fry,7.0,230.0,worldcuisines_llm,,
treacle_sponge_pudding,Treacle sponge pudding,British,0.1580907529107025,1.8515,1056.6,0.3,4.14,-1.8445860253406128,steam,6.0,395.0,worldcuisines_llm,,
uir,Uirō,Japanese,0.10823972469639254,0.767,521.8,0.3,0.5655,-2.2234068385781924,steam,5.0,185.0,worldcuisines_llm,,
karukan,Karukan,Japanese,0.12442711597472822,1.308,643.6,0.3,0.728,-2.084035148356577,steam,2.0,280.0,worldcuisines_llm,,
clorot,Clorot,Indonesian,0.12597630201940135,1.0326,745.1,0.3,0.685,-2.071661468930872,steam,4.0,302.0,worldcuisines_llm,,
kue_mangkok,Kue mangkok,Indonesian,0.1109868681082592,0.874,538.3,0.3,0.524,-2.1983433899994287,steam,3.0,220.0,worldcuisines_llm,,
seri_muka,Seri muka,Indonesian,0.16920937371601522,1.7266,1276.6,0.3,1.411,-1.7766184331316934,steam,6.0,512.0,worldcuisines_llm,,
lucky_tattie,Lucky tattie,Scottish,0.10720068122245861,0.903,467.1,0.3,1.594,-2.2330526756785125,steam,4.0,182.0,worldcuisines_llm,,
chawanmushi,Chawanmushi,Japanese,0.12140625493084949,1.2743,602.4,0.3,1.164,-2.108612878365655,steam,7.0,201.0,worldcuisines_llm,,
germkndel,Germknödel,German,0.10613436542293715,0.801,477.3,0.3,1.782,-2.2430493892649537,steam,3.0,200.0,worldcuisines_llm,,
eomandu,Eo-mandu,Korean,0.10359389422114122,1.0609,363.5,0.3,0.692,-2.2672768869829243,steam,8.0,245.0,worldcuisines_llm,,
patrode,Patrode,Indian,0.11419279820027788,0.6848,643.8,0.3,0.7735,-2.169867046793637,steam,8.0,195.0,worldcuisines_llm,,
har_gow,Har gow,Cantonese,0.1134090659897507,1.2573,473.5,0.3,0.5423,-2.176753943884511,steam,7.0,165.0,worldcuisines_llm,,
steamed_cheeseburger,Steamed cheeseburger,American,0.3236419464357409,8.1239,2099.2,0.3,41.9595,-1.12811747786042,steam,8.0,263.0,worldcuisines_llm,,
steamed_clams,Steamed clams,Global,0.07886423918126514,0.3991,132.2,0.3,0.817,-2.540027396191685,steam,5.0,53.0,worldcuisines_llm,,
pearl_meatballs,Pearl meatballs,Chinese,0.16826261281283802,1.7586,1252.0,0.3,3.0035,-1.7822293485547518,steam,10.0,338.0,worldcuisines_llm,,
steamed_meatball,Steamed meatball,Cantonese,0.3101526711389772,7.5296,2037.1,0.3,39.3278,-1.1706906151900465,steam,7.0,186.0,worldcuisines_llm,,
cabinet_pudding,Cabinet pudding,British,0.14222852759051327,1.579,866.5,0.3,3.099,-1.9503201657666474,steam,6.0,395.0,worldcuisines_llm,,
chocolate_pudding,Chocolate pudding,Global,0.3776043426439773,3.64,2376.0,0.8,10.046,-0.9739083441307971,bake,6.0,460.0,worldcuisines_llm,,
custard,Custard,Global,0.232399953878383,1.5035,537.5,0.8,2.524,-1.459295452462305,bake,4.0,325.0,worldcuisines_llm,,
figgy_pudding,Figgy pudding,British,0.1506070108010665,1.235,1100.9,0.3,2.512,-1.8930814122359552,steam,8.0,355.0,worldcuisines_llm,,
moin_moin,Moin moin,Nigerian,0.13854333008383699,0.7285,1038.5,0.3,1.372,-1.9765721496920303,steam,7.0,307.0,worldcuisines_llm,,
persimmon_pudding,Persimmon pudding,American,0.24719410727131544,1.5275,778.0,0.8,2.46,-1.397581391581938,bake,7.0,510.0,worldcuisines_llm,,
steak_and_kidney_pudding,Steak and kidney pudding,British,0.44567991614351116,11.1059,3318.6,0.3,69.798,-0.8081542614236265,steam,7.0,385.0,worldcuisines_llm,,
sticky_toffee_pudding,Sticky toffee pudding,British,0.3138797783320922,3.0955,1461.2,0.8,7.171,-1.1587452379417575,bake,7.0,515.0,worldcuisines_llm,,
christmas_pudding,Christmas pudding,English,0.1687145847487231,1.5035,1329.6,0.3,3.003,-1.7795468394106158,steam,9.0,365.0,worldcuisines_llm,,
jam_rolypoly,Jam roly-poly,British,0.2630511317777976,1.9621,923.5,0.8,4.3365,-1.3354068482949126,bake,6.0,362.0,worldcuisines_llm,,
spotted_dick,Spotted dick,British,0.14383180502732698,1.572,895.2,0.3,3.635,-1.9391106827174427,steam,6.0,315.0,worldcuisines_llm,,
sussex_pond_pudding,Sussex pond pudding,British,0.16070413160192845,1.95,1073.2,0.3,4.824,-1.8281902965384986,steam,4.0,450.0,worldcuisines_llm,,
sanna,Sanna,Indian,0.11570259595216896,0.7566,649.3,0.3,0.93,-2.156732208109673,steam,5.0,202.0,worldcuisines_llm,,
jeungpyeon,Jeungpyeon,Korean,0.114879758927715,1.1166,536.7,0.3,0.602,-2.163869272154872,steam,3.0,222.0,worldcuisines_llm,,
mujigaetteok,Mujigae-tteok,Korean,0.1210652527848227,1.2186,612.0,0.3,0.754,-2.1114255995307634,steam,6.0,312.0,worldcuisines_llm,,
bappir,Bappir,Iraqi,0.20234402821060135,0.631,275.1,0.8,0.54,-1.5977859202746467,bake,2.0,155.0,worldcuisines_llm,,
biscotti,Biscotti,Italian,0.32605519575890024,2.1445,1925.7,0.8,3.865,-1.120688599803247,bake,6.0,465.0,worldcuisines_llm,,
bread_pudding,Bread pudding,English,0.25117255123556637,1.7225,790.9,0.8,3.244,-1.381615120917607,bake,6.0,375.0,worldcuisines_llm,,
biscocho,Biscocho,Filipino,0.25656598727443186,1.7461,874.5,0.8,3.527,-1.360369387127908,bake,6.0,382.0,worldcuisines_llm,,
crouton,Crouton,French,0.211884220350957,0.7586,399.4,0.8,1.169,-1.5517152839136747,bake,6.0,133.0,worldcuisines_llm,,
detroitstyle_pizza,Detroit-style pizza,American,0.32716631317807293,4.1964,1380.8,0.8,14.395,-1.1172866343884982,bake,6.0,473.0,worldcuisines_llm,,
fat_rascal,Fat rascal,English,0.292801470104156,2.4981,1273.2,0.8,5.6415,-1.2282604760600575,bake,7.0,487.0,worldcuisines_llm,,
mandelbrot,Mandelbrot,Ashkenazi Jewish,0.38995239497263007,2.6995,2840.5,0.8,5.177,-0.9417306114816257,bake,7.0,570.0,worldcuisines_llm,,
melba_toast,Melba toast,British,0.18810402884655789,0.4863,77.0,0.8,0.29,-1.6707601242625405,bake,3.0,36.0,worldcuisines_llm,,
new_yorkstyle_cheesecake,New York-style cheesecake,Ashkenazi Jewish,0.6687013422491382,13.9395,4409.6,0.8,50.055,-0.4024177426726287,bake,7.0,1175.0,worldcuisines_llm,,
paximathia,Paximathia,Greek,0.2380952090187529,0.851,811.8,0.8,1.3995,-1.4350846474105678,bake,5.0,280.0,worldcuisines_llm,,
rusk,Rusk,Global,0.21177326210815905,0.9241,352.1,0.8,1.4585,-1.5522390950107476,bake,5.0,167.0,worldcuisines_llm,,
baked_potato,Baked potato,Peruvian,0.2266244965777741,1.5,442.0,0.8,3.852,-1.4844608312983412,bake,4.0,365.0,worldcuisines_llm,,
zwieback,Zwieback,German,0.23572072683921805,1.3191,643.6,0.8,2.074,-1.4451075355316105,bake,6.0,292.0,worldcuisines_llm,,
aachener_printen,Aachener Printen,German,0.2906605209006036,1.7499,1442.9,0.8,3.4365,-1.2355992876553819,bake,7.0,433.0,worldcuisines_llm,,
abernethy_biscuit,Abernethy biscuit,British,0.2238486935392773,1.1378,495.1,0.8,2.089,-1.496784930634386,bake,5.0,191.0,worldcuisines_llm,,
acbadem_kurabiyesi,Acıbadem kurabiyesi,Turkish,0.36559818282534856,1.4695,2771.5,0.8,1.155,-1.006220409804679,bake,3.0,300.0,worldcuisines_llm,,
afghan,Afghan,New Zealand,0.2992270486684195,2.4745,1387.0,0.8,6.75,-1.2065526336644061,bake,6.0,320.0,worldcuisines_llm,,
alfajor,Alfajor,Spanish,0.29859059685026207,1.6055,1615.0,0.8,3.123,-1.2086818851623697,bake,6.0,325.0,worldcuisines_llm,,
almond_biscuit,Almond biscuit,Global,0.30116615227406895,1.595,1660.9,0.8,2.8635,-1.2000931656191933,bake,6.0,280.0,worldcuisines_llm,,
amaretti_di_saronno,Amaretti di Saronno,Italian,0.3221682807056094,1.3735,2072.5,0.8,0.997,-1.1326812590642525,bake,4.0,275.0,worldcuisines_llm,,
animal_cracker,Animal cracker,English,0.22218515429793076,1.0541,490.3,0.8,1.8005,-1.504244216349197,bake,6.0,182.0,worldcuisines_llm,,
anzac_biscuit,Anzac biscuit,Australian,0.2508701917552627,1.628,811.8,0.8,3.425,-1.382819637947608,bake,6.0,295.0,worldcuisines_llm,,
aparon,Aparon,Filipino,0.19951767004505125,0.6135,232.7,0.8,0.378,-1.611852474920064,bake,4.0,95.0,worldcuisines_llm,,
baci_di_dama,Baci di dama,Italian,0.27619754924801015,1.9995,1132.8,0.8,4.962,-1.2866389111527194,bake,5.0,230.0,worldcuisines_llm,,
ballokume,Ballokume,Albanian,0.2714531955622198,2.1625,1008.8,0.8,4.831,-1.3039655465053848,bake,4.0,350.0,worldcuisines_llm,,
barquillo,Barquillo,Spanish,0.24072359652588182,1.4515,690.8,0.8,2.443,-1.424105906069558,bake,4.0,250.0,worldcuisines_llm,,
basler_lckerli,Basler Läckerli,Swiss,0.2317010131201167,0.776,725.6,0.8,0.572,-1.4623074750021503,bake,5.0,205.0,worldcuisines_llm,,
bath_oliver,Bath Oliver,English,0.21346235753385323,0.9591,370.7,0.8,1.738,-1.5442947731749719,bake,4.0,152.0,worldcuisines_llm,,
berger_cookies,Berger Cookies,American,0.22716410482492747,1.0656,570.3,0.8,2.3109,-1.4820825939436728,bake,7.0,55.0,worldcuisines_llm,,
berner_haselnusslebkuchen,Berner Haselnusslebkuchen,Swiss,0.21104582261427252,0.665,411.1,0.8,0.313,-1.555680000295777,bake,5.0,90.0,worldcuisines_llm,,
bizcochito,Bizcochito,American,0.23939773293214936,1.4375,672.5,0.8,2.941,-1.4296289556936237,bake,4.0,232.0,worldcuisines_llm,,
black_and_white_cookie,Black and white cookie,American,0.329011506933886,2.8975,1768.3,0.8,7.011,-1.111662553345457,bake,8.0,430.0,worldcuisines_llm,,
boortsog,Boortsog,Central Asian,0.29893995224607167,1.6981,853.1,1.0,2.976,-1.207512554368672,deep_fry,7.0,377.0,worldcuisines_llm,,
bourbon_biscuit,Bourbon biscuit,British,0.2444782309954082,1.4275,760.1,0.8,3.259,-1.4086290088146485,bake,5.0,152.0,worldcuisines_llm,,
bredele,Bredele,French,0.2958302301346909,2.4325,1341.8,0.8,5.259,-1.217969536041245,bake,6.0,465.0,worldcuisines_llm,,
broas,Broas,Filipino,0.25736773753566994,1.9205,840.0,0.8,4.28,-1.357249331475062,bake,7.0,315.0,worldcuisines_llm,,
butter_cookie,Butter cookie,Danish,0.27558660122421297,2.104,1093.9,0.8,4.8335,-1.2888533577726047,bake,5.0,340.0,worldcuisines_llm,,
camachile_cookie,Camachile cookie,Filipino,0.2856037367192201,2.2861,1211.2,0.8,5.033,-1.2531499648515285,bake,6.0,387.0,worldcuisines_llm,,
caramel_shortbread,Caramel shortbread,Scottish,0.3507744491713621,3.1305,2067.8,0.8,9.036,-1.0476118570222839,bake,5.0,330.0,worldcuisines_llm,,
carrot_cake_cookie,Carrot cake cookie,British,0.27058902744469454,1.8055,1092.4,0.8,3.351,-1.3071541130524504,bake,6.0,390.0,worldcuisines_llm,,
cat_tongue,Cat tongue,French,0.28199585924423537,2.2695,1155.5,0.8,4.895,-1.2658628916829078,bake,5.0,355.0,worldcuisines_llm,,
cavallucci,Cavallucci,Italian,0.2413585934439655,1.028,817.7,0.8,1.4155,-1.4214715117752366,bake,6.0,245.0,worldcuisines_llm,,
caycay,Caycay,Filipino,0.26158054813822307,1.7645,953.2,0.8,3.346,-1.3410130194335217,bake,6.0,330.0,worldcuisines_llm,,
charcoal_biscuit,Charcoal biscuit,English,0.24002896967258391,1.4555,678.1,0.8,2.738,-1.4269956559555461,bake,4.0,230.0,worldcuisines_llm,,
chocolate_chip_cookie,Chocolate chip cookie,American,0.4781891921555075,4.9796,3688.1,0.8,14.687,-0.7377488253101271,bake,7.0,512.0,worldcuisines_llm,,
chocolatecoated_marshmallow_treats,Chocolate-coated marshmallow treats,Danish,0.219085875542855,1.876,1326.3,0.5,5.55,-1.5182915002603912,no_cook,4.0,160.0,worldcuisines_llm,,
cowboy_cookies,Cowboy cookies,American,0.3012463091024981,2.0955,1524.8,0.8,5.0705,-1.1998270461942429,bake,8.0,290.0,worldcuisines_llm,,
cuchufl,Cuchuflí,Chilean,0.2624925234482242,1.8735,938.5,0.8,3.609,-1.3375326794580844,bake,6.0,335.0,worldcuisines_llm,,
cornish_fairing,Cornish fairing,British,0.24426990844166915,1.5015,736.3,0.8,2.993,-1.409481482919593,bake,5.0,280.0,worldcuisines_llm,,
coyotas,Coyotas,Mexican,0.2740132889406213,2.1161,1064.3,0.8,4.888,-1.294578673986854,bake,4.0,382.0,worldcuisines_llm,,
cream_cracker,Cream cracker,Irish,0.2371765007684675,1.7241,556.7,0.8,5.08,-1.4389506860391539,bake,4.0,182.0,worldcuisines_llm,,
cuccidati,Cuccidati,Italian,0.2975669469958029,1.9125,1513.6,0.8,3.9745,-1.2121160473936718,bake,6.0,350.0,worldcuisines_llm,,
custard_cream,Custard cream,British,0.21946867725003125,1.099,432.6,0.8,1.9125,-1.5165457571050283,bake,6.0,167.0,worldcuisines_llm,,
digestive_biscuit,Digestive biscuit,British,0.22358563083170443,1.1218,495.1,0.8,2.101,-1.4979608025939346,bake,5.0,191.0,worldcuisines_llm,,
drabbelkoek,Drabbelkoek,Dutch,0.21389332433331232,2.192,1152.8,0.5,5.235,-1.5422778726687245,fry,5.0,400.0,worldcuisines_llm,,
dutch_letter,Dutch letter,Dutch,0.2913738047616407,1.66,1479.5,0.8,3.2115,-1.2331482836967804,bake,5.0,275.0,worldcuisines_llm,,
empire_biscuit,Empire biscuit,British,0.23797512091991538,1.4635,641.6,0.8,2.907,-1.4355891447246518,bake,4.0,230.0,worldcuisines_llm,,
fig_roll,Fig roll,Middle Eastern,0.23544067170205796,1.2875,647.6,0.8,2.474,-1.4462963220960814,bake,5.0,215.0,worldcuisines_llm,,
finskepinner,Finskepinner,Swedish,0.2666984926390027,1.6275,1076.3,0.8,3.549,-1.3216364997073933,bake,4.0,240.0,worldcuisines_llm,,
florentine_biscuit,Florentine biscuit,Italian,0.32637604338225973,1.9965,1971.7,0.8,4.528,-1.1197050550862697,bake,6.0,250.0,worldcuisines_llm,,
flour_kurabiye,Flour kurabiye,Turkish,0.2938391076127452,2.3205,1339.3,0.8,5.448,-1.2247229144589158,bake,5.0,435.0,worldcuisines_llm,,
fortune_cookie,Fortune cookie,Japanese,0.19345192304309175,0.5115,159.4,0.8,0.2135,-1.6427262571091559,bake,4.0,52.0,worldcuisines_llm,,
fudge_cookie,Fudge cookie,Global,0.2743717438629794,1.891,1132.1,0.8,4.5315,-1.293271362692899,bake,6.0,210.0,worldcuisines_llm,,
rosquillo,Rosquillo,Filipino,0.2876385009866591,2.3505,1227.5,0.8,5.203,-1.246050792183134,bake,4.0,430.0,worldcuisines_llm,,
galletas_de_patatas,Galletas de patatas,Filipino,0.2707433359509249,2.0454,1029.1,0.8,4.34,-1.3065840066969319,bake,6.0,533.0,worldcuisines_llm,,
garibaldi_biscuit,Garibaldi biscuit,British,0.2190470828244114,1.0963,426.3,0.8,1.963,-1.518468582206883,bake,5.0,141.0,worldcuisines_llm,,
gazelle_ankles,Gazelle ankles,Algerian,0.28753701561551737,1.3305,1505.9,0.8,2.285,-1.2464036770652807,bake,5.0,235.0,worldcuisines_llm,,
qurabiya,Qurabiya,Arabic,0.3850997971938697,2.6305,2778.4,0.8,5.938,-0.9542527647937944,bake,5.0,455.0,worldcuisines_llm,,
gingerbread,Gingerbread,Global,0.27579915410701034,1.9465,1140.7,0.8,3.871,-1.2880823806798134,bake,7.0,470.0,worldcuisines_llm,,
gingerbread_man,Gingerbread man,English,0.292813655412777,2.3885,1303.5,0.8,5.238,-1.2282188606437483,bake,6.0,470.0,worldcuisines_llm,,
ginger_snap,Ginger snap,British,0.2529152963414271,1.673,833.6,0.8,3.1825,-1.374700643381126,bake,6.0,315.0,worldcuisines_llm,,
halfmoon_cookie,Half-moon cookie,Filipino,0.24002690694234033,1.4856,669.8,0.8,3.0015,-1.4270042496645041,bake,5.0,227.0,worldcuisines_llm,,
hamantash,Hamantash,Ashkenazi Jewish,0.2502553022265769,1.552,822.4,0.8,3.1085,-1.3852736732926747,bake,6.0,300.0,worldcuisines_llm,,
jacobina,Jacobina,Filipino,0.2753871659201173,2.0875,1095.1,0.8,4.458,-1.289577295370721,bake,6.0,375.0,worldcuisines_llm,,
jammie_dodgers,Jammie Dodgers,British,0.2331995036420205,1.3675,588.2,0.8,2.844,-1.4558609529728141,bake,3.0,200.0,worldcuisines_llm,,
joe_frogger,Joe Frogger,American,0.24089977655245098,1.4451,695.5,0.8,2.9455,-1.4233742969148715,bake,6.0,240.0,worldcuisines_llm,,
jodenkoek,Jodenkoek,Dutch,0.3017950277144894,2.6001,1395.4,0.8,6.0975,-1.1980072082165507,bake,6.0,457.0,worldcuisines_llm,,
jumble,Jumble,Italian,0.26790042349437476,1.9435,1009.6,0.8,4.083,-1.3171399216400845,bake,5.0,315.0,worldcuisines_llm,,
kaasstengels,Kaasstengels,Dutch,0.37353739326759,5.279,1858.0,0.8,18.211,-0.9847371635769072,bake,6.0,507.0,worldcuisines_llm,,
kahk,Kahk,Egyptian,0.28972171943633973,2.1145,1327.1,0.8,4.935,-1.238834404851624,bake,6.0,405.0,worldcuisines_llm,,
khapse,Khapse,Tibetan,0.3064104621037696,1.8575,934.1,1.0,3.519,-1.1828296964513467,deep_fry,4.0,350.0,worldcuisines_llm,,
kimpinn,Kiâm-piánn,Taiwanese,0.22524967397967752,1.1906,504.0,0.8,2.405,-1.4905458298657581,bake,5.0,173.0,worldcuisines_llm,,
kichel,Kichel,Belarusian,0.23116352448207708,1.1905,602.8,0.8,1.718,-1.4646299207112734,bake,4.0,250.0,worldcuisines_llm,,
kleicha,Kleicha,Iraqi,0.30351836126685067,2.2275,1526.5,0.8,4.718,-1.1923131719044644,bake,7.0,470.0,worldcuisines_llm,,
koulourakia,Koulourakia,Greek,0.3185022975369105,2.7055,1645.5,0.8,6.268,-1.1441255903792635,bake,6.0,520.0,worldcuisines_llm,,
krumiri,Krumiri,Italian,0.24634604287317904,1.532,762.6,0.8,3.0325,-1.4010180531486618,bake,5.0,240.0,worldcuisines_llm,,
krumkake,Krumkake,Norwegian,0.26260029384593014,1.9995,905.7,0.8,4.28,-1.3371221981272807,bake,5.0,310.0,worldcuisines_llm,,
kue_gapit,Kue gapit,Indonesian,0.17904395715625265,0.8861,558.2,0.6,1.333,-1.7201239325836102,grill,6.0,207.0,worldcuisines_llm,,
kue_satu,Kue satu,Indonesian,0.2364205056305584,1.2495,674.4,0.8,1.788,-1.4421432559659815,bake,5.0,255.0,worldcuisines_llm,,
ladyfinger,Ladyfinger,French,0.22368989697714514,1.0615,513.4,0.8,1.404,-1.4974945747730648,bake,5.0,165.0,worldcuisines_llm,,
lebkuchen,Lebkuchen,German,0.3004555070492196,1.9265,1558.0,0.8,3.5925,-1.2024555990334536,bake,8.0,455.0,worldcuisines_llm,,
lengua_de_gato,Lengua de gato,Filipino,0.2704414297296557,2.1585,993.0,0.8,4.907,-1.3076997300939432,bake,5.0,310.0,worldcuisines_llm,,
lincoln_biscuit,Lincoln biscuit,Irish,0.2562301255193871,1.7701,862.3,0.8,3.8025,-1.3616793104861031,bake,5.0,302.0,worldcuisines_llm,,
linga,Linga,Filipino,0.23009547833636423,1.1361,599.9,0.8,2.098,-1.469260932997156,bake,5.0,187.0,worldcuisines_llm,,
maamoul,Ma'amoul,Arabic,0.30635342092498613,1.8475,1678.2,0.8,3.965,-1.1830158731517955,bake,6.0,320.0,worldcuisines_llm,,
malted_milk,Malted milk,English,0.23328513232998804,1.3545,593.2,0.8,2.715,-1.4554938296751694,bake,5.0,222.0,worldcuisines_llm,,
mamn_tostado,Mamón tostado,Cebu,0.24480458695047877,1.5515,731.5,0.8,2.801,-1.407294990976706,bake,4.0,260.0,worldcuisines_llm,,
